ID Aerosol Stationary Activity Minute
26 2.94 4.36 PlayingOnFurniture 34
26 1.28 3.57 PlayingOnFurniture 35
26 0.93 1.32 PlayingOnFurniture 36
26 1.23 4.37 PlayingOnFurniture 37
26 2.05 2.66 PlayingOnFurniture 38
26 2.63 1.98 PlayingOnFurniture 39
26 4.8 3.37 VideoGames 40
26 4.64 3.38 VideoGames 41
26 2.07 3.46 VideoGames 42
26 1.36 2.58 VideoGames 43
26 1.95 2.83 VideoGames 44
26 1.79 2.2 VideoGames 45
26 2.6 1.79 VideoGames 46
26 2.22 1.27 OnPhone 47
26 3.81 0.7 OnPhone 48
26 5.62 2.06 OnPhone 49
26 3.31 3.4 OnPhone 50
26 3.07 2.17 OnPhone 51
26 3.67 3.95 OnPhone 52
26 2.67 1.3 OnPhone 53
26 2.19 0.95 Computer 54
26 2.63 2.35 Computer 55
26 2.24 1.92 Computer 56
26 2.17 1.42 Computer 57
26 2.08 1.05 Computer 58
26 2.2 2.21 Computer 59
27 1.84 1.92 PlayingOnFurniture 1
27 1.65 0.94 PlayingOnFurniture 2
27 1.44 2.68 PlayingOnFurniture 3
27 1.1 3.17 PlayingOnFurniture 4
27 1.22 1.36 PlayingOnFurniture 5
27 1.45 1.48 PlayingOnFurniture 6
27 1.66 4.69 PlayingOnFurniture 7
27 2.28 6.7 PlayingOnFurniture 8
27 3.28 1.91 Walking 9
27 2.9 5.48 Walking 10
27 2.93 7.94 Walking 11
27 1.57 1.82 Walking 12
27 1.11 1.93 Walking 13
27 1.07 2.44 Walking 14
27 1.26 2.97 Walking 15
27 1.23 2.42 PlayingOnFloor 16
27 1.04 2.49 PlayingOnFloor 17
27 1.42 4.11 PlayingOnFloor 18
27 0.9 2.26 PlayingOnFloor 19
27 0.86 1.85 PlayingOnFloor 20
27 0.83 3.99 PlayingOnFloor 21
27 0.99 3.18 PlayingOnFloor 22
27 1.46 1.68 PlayingOnFloor 23
27 2.09 2.98 OnPhone 24
27 1.74 3.53 OnPhone 25
27 1.43 3.66 OnPhone 26
27 1.34 3.38 OnPhone 27
27 1.49 2.29 OnPhone 28
27 1.77 2.17 OnPhone 29
27 1.19 2.9 OnPhone 30
27 0.45 2.92 Homework 31
27 0.37 2.84 Homework 32
27 0.44 2.34 Homework 33
27 0.3 1.9 Homework 34
27 0.37 1.34 Homework 35
27 0.56 2.57 Homework 36
27 0.85 3.57 Homework 37
27 1.4 2.14 Homework 38
27 2.34 3.56 VideoGames 39
27 1.36 4.25 VideoGames 40
27 1.21 2.98 VideoGames 41
27 1.97 3.42 VideoGames 42
27 1.25 1.23 VideoGames 43
27 1.38 2.63 VideoGames 44
27 1.29 2.15 VideoGames 45
27 1.14 2.37 VideoGames 46
27 0.89 2.7 Computer 47
27 0.76 1.73 Computer 48
27 0.85 2.21 Computer 49
27 0.83 3.17 Computer 50
27 0.8 2.31 Computer 51
27 0.7 3 Computer 52
27 0.78 3.96 Computer 53
27 1.17 3.91 Computer 54
27 2.34 4.78 WatchingTV 55
27 2.36 3.12 WatchingTV 56
27 1.78 2.7 WatchingTV 57
27 2 5.35 WatchingTV 58
27 2.06 3.04 WatchingTV 59
28 2.86 2.89 VideoGames 1
28 2.54 2.53 VideoGames 2
28 3.22 2.71 VideoGames 3
28 1.62 7.12 VideoGames 4
28 1.22 3.87 VideoGames 5
28 1.08 3.77 VideoGames 6
28 1.17 3.14 VideoGames 7
28 1.79 3.26 VideoGames 8
28 1.29 1.84 Computer 9
28 0.76 2.2 Computer 10
28 1.11 1.8 Computer 11
28 1.09 3.73 Computer 12
28 0.48 1.6 Computer 13
28 0.68 3.13 Computer 14
28 0.91 2.48 Computer 15
28 0.81 1.39 OnPhone 16
28 1.02 1.59 OnPhone 17
28 1 2.21 OnPhone 18
28 0.75 1.51 OnPhone 19
28 0.78 1.58 OnPhone 20
28 0.97 1.11 OnPhone 21
28 2.45 1.44 OnPhone 22
28 5.13 2.05 OnPhone 23
28 5.75 1.74 PlayingOnFloor 24
28 5.4 1.86 PlayingOnFloor 25
28 6.3 1.59 PlayingOnFloor 26
28 10.32 2.16 PlayingOnFloor 27
28 11.71 1.81 PlayingOnFloor 28
28 12.96 2.76 PlayingOnFloor 29
28 7.65 2.09 Homework 30
28 4.87 1.71 Homework 31
28 4.01 1.55 Homework 32
28 3.7 0.81 Homework 33
28 4.25 1.19 Homework 34
28 4.92 1.79 Homework 35
28 4.53 1.47 Homework 36
28 5.38 6.57 Homework 37
28 7.3 1.38 Walking 38
28 6.57 2.53 Walking 39
28 5.69 1.77 Walking 40
28 4.59 1.46 Walking 41
28 6.31 4.92 Walking 42
28 8.64 2.54 Walking 43
28 6.15 2.2 Walking 44
28 5.73 1.26 Walking 45
28 9.19 3.67 WatchingTV 46
28 8.4 2.04 WatchingTV 47
28 7.78 4.49 WatchingTV 48
28 5.8 1.81 WatchingTV 49
28 6.83 4.44 WatchingTV 50
28 6.31 4.88 WatchingTV 51
28 4.92 3.62 WatchingTV 52
28 4.12 6.4 PlayingOnFurniture 53
28 2.9 2.85 PlayingOnFurniture 54
28 4.25 6.77 PlayingOnFurniture 55
28 2.37 3.24 PlayingOnFurniture 56
28 1.78 3.44 PlayingOnFurniture 57
28 2.4 5.17 PlayingOnFurniture 58
28 3.15 2.3 PlayingOnFurniture 59
29 2.53 1.42 Walking 1
29 1.9 1.79 Walking 2
29 1.94 2.2 Walking 3
29 0.95 1.86 Walking 4
29 1.05 1 Walking 5
29 1.49 1.55 Walking 6
29 1.9 3.06 Walking 7
29 4.1 4.35 Homework 8
29 3.97 3.44 Homework 9
29 3.01 2.12 Homework 10
29 2.61 2.32 Homework 11
29 4.79 5.3 Homework 12
29 6.38 5.55 Homework 13
29 8.83 3.76 Homework 14
29 1.74 2.2 WatchingTV 15
29 1.31 2.45 WatchingTV 16
29 1.29 2.03 WatchingTV 17
29 2.17 2.46 WatchingTV 18
29 1.34 2.25 WatchingTV 19
29 1.1 1.07 WatchingTV 20
29 0.62 1.17 WatchingTV 21
29 0.72 1.72 WatchingTV 22
29 1.01 2.8 PlayingOnFloor 23
29 0.94 1.21 PlayingOnFloor 24
29 0.64 1.19 PlayingOnFloor 25
29 0.73 2.99 PlayingOnFloor 26
29 1.22 3.98 PlayingOnFloor 27
29 1.06 3.14 PlayingOnFloor 28
29 0.97 2.15 PlayingOnFloor 29
29 1.71 2.39 VideoGames 30
29 2.58 2.32 VideoGames 31
29 2.48 1.32 VideoGames 32
29 3.72 2.17 VideoGames 33
29 5.24 6.03 VideoGames 34
29 4.92 2.78 VideoGames 35
29 2.44 1.15 VideoGames 36
29 2.05 1.95 OnPhone 37
29 1.92 1.99 OnPhone 38
29 2.13 1.17 OnPhone 39
29 2.57 3.79 OnPhone 40
29 2.93 2.49 OnPhone 41
29 1.81 0.98 OnPhone 42
29 3.78 3.17 OnPhone 43
29 2.4 2.91 OnPhone 44
29 3.52 2.56 OnPhone 45
29 6.82 3.02 Computer 46
29 11.97 5.31 Computer 47
29 8.68 1.12 Computer 48
29 13.81 1.66 Computer 49
29 28.48 2.04 Computer 50
29 39.09 4.17 Computer 51
29 27.2 2.81 Computer 52
29 25.16 2.86 Computer 53
29 9.5 10.25 PlayingOnFurniture 54
29 4.51 1.58 PlayingOnFurniture 55
29 3.82 1.11 PlayingOnFurniture 56
29 3.89 0.81 PlayingOnFurniture 57
29 4.59 2.43 PlayingOnFurniture 58
29 8.02 3.13 PlayingOnFurniture 59
30 1.79 2.69 Computer 1
30 2.28 6.6 Computer 2
30 1.34 1.59 Computer 3
30 1.74 0.86 Computer 4
30 1.48 4.48 Computer 5
30 1.26 1.92 Computer 6
30 1.79 2.32 Computer 7
30 5.84 1.36 WatchingTV 8
30 6.04 2.52 WatchingTV 9
30 13.51 3.8 WatchingTV 10
30 23.93 3.65 WatchingTV 11
30 11.59 1.85 WatchingTV 12
30 15.55 1.79 WatchingTV 13
30 19.68 2.34 WatchingTV 14
30 21.32 2.81 WatchingTV 15
30 10.23 2.13 Walking 16
30 5.9 1.15 Walking 17
30 9.43 4.84 Walking 18
30 11.84 2.04 Walking 19
30 20.31 2.1 Walking 20
30 16.15 1.86 Walking 21
30 15.03 3.04 Walking 22
30 16.67 5.51 OnPhone 23
30 10.38 4.67 OnPhone 24
30 8.89 2.58 OnPhone 25
30 9.79 1.11 OnPhone 26
30 8.52 3.49 OnPhone 27
30 8.23 1.7 OnPhone 28
30 12.04 1.41 OnPhone 29
30 9.55 0.76 OnPhone 30
30 13.27 1.96 PlayingOnFloor 31
30 9.2 1.95 PlayingOnFloor 32
30 8.26 1.33 PlayingOnFloor 33
30 11.95 2.47 PlayingOnFloor 34
30 11.5 1.95 PlayingOnFloor 35
30 10.14 5.24 PlayingOnFloor 36
30 7.79 2.4 PlayingOnFloor 37
30 14.5 3.17 PlayingOnFloor 38
30 8.67 1.5 VideoGames 39
30 11.67 3.39 VideoGames 40
30 8.08 2.91 VideoGames 41
30 6.94 5.88 VideoGames 42
30 4.4 2.92 VideoGames 43
30 5.08 3.64 VideoGames 44
30 4.54 2.72 VideoGames 45
30 3.4 5.03 PlayingOnFurniture 46
30 4.92 3.71 PlayingOnFurniture 47
30 5.52 1.83 PlayingOnFurniture 48
30 7.12 1.7 PlayingOnFurniture 49
30 6.87 0.95 PlayingOnFurniture 50
30 4.96 1.2 PlayingOnFurniture 51
30 3.59 1.58 PlayingOnFurniture 52
30 13.66 1.52 Homework 53
30 13.19 2.34 Homework 54
30 9.55 2.66 Homework 55
30 6.57 2.7 Homework 56
30 5.77 2.98 Homework 57
30 7.66 1.54 Homework 58
30 10.82 1.27 Homework 59
31 1.94 3.79 Homework 1
31 1.23 1.4 Homework 2
31 1.99 1.42 Homework 3
31 2.07 2.92 Homework 4
31 1.9 0.97 Homework 5
31 3.54 1.71 Homework 6
31 4.33 3.82 Homework 7
31 7.84 4.67 Homework 8
31 6.27 2.98 PlayingOnFurniture 9
31 4.76 2.02 PlayingOnFurniture 10
31 3.81 2.45 PlayingOnFurniture 11
31 2.79 0.89 PlayingOnFurniture 12
31 3.57 1.11 PlayingOnFurniture 13
31 1.78 1.14 PlayingOnFurniture 14
31 2 3.85 PlayingOnFurniture 15
31 0.72 1.35 Walking 16
31 1.13 1.62 Walking 17
31 1.55 1.28 Walking 18
31 1.84 2.13 Walking 19
31 2.08 2.21 Walking 20
31 1.39 3.35 Walking 21
31 1.34 3.62 Walking 22
31 0.75 2.32 Walking 23
31 0.98 3.24 VideoGames 24
31 1.29 3.47 VideoGames 25
31 1.3 3.6 VideoGames 26
31 1.03 4.3 VideoGames 27
31 1.18 3.18 VideoGames 28
31 0.64 4.09 VideoGames 29
31 1.07 4.4 VideoGames 30
31 0.78 3.71 WatchingTV 31
31 1.09 1.97 WatchingTV 32
31 1.3 4.02 WatchingTV 33
31 1.01 1.22 WatchingTV 34
31 1.32 1.78 WatchingTV 35
31 1.53 1.74 WatchingTV 36
31 1.84 4.33 OnPhone 37
31 2.41 2.95 OnPhone 38
31 2.56 3.1 OnPhone 39
31 1.2 0.78 OnPhone 40
31 1.12 1.6 OnPhone 41
31 1.69 3.82 OnPhone 42
31 1.41 1.14 OnPhone 43
31 4.19 5.37 Computer 44
31 4.1 2.13 Computer 45
31 3.75 3.8 Computer 46
31 4.5 3.09 Computer 47
31 4.13 1.14 Computer 48
31 2.75 2.61 Computer 49
31 2.21 2.51 Computer 50
31 2.06 1.24 Computer 51
31 4.95 1.7 PlayingOnFloor 52
31 7.32 2.64 PlayingOnFloor 53
31 7.55 2.04 PlayingOnFloor 54
31 6.76 3.29 PlayingOnFloor 55
31 6.13 2.51 PlayingOnFloor 56
31 5.02 5.78 PlayingOnFloor 57
31 5.89 1.54 PlayingOnFloor 58
31 10.18 6.06 PlayingOnFloor 59
32 8.85 2.42 PlayingOnFloor 1
32 8.58 1.62 PlayingOnFloor 2
32 9.88 1.46 PlayingOnFloor 3
32 12.35 1.65 PlayingOnFloor 4
32 15.43 4.86 PlayingOnFloor 5
32 10.69 2.34 PlayingOnFloor 6
32 10.7 1 PlayingOnFloor 7
32 9.3 2.01 PlayingOnFloor 8
32 10.97 2.57 PlayingOnFloor 9
32 5.52 0.76 Computer 10
32 2.57 0.7 Computer 11
32 5.16 3.38 Computer 12
32 3.3 1.57 Computer 13
32 5.07 3.76 Computer 14
32 4.81 2.22 Computer 15
32 5.49 2.48 Computer 16
32 7.91 1.72 Computer 17
32 8.28 3.6 VideoGames 18
32 7.13 2.04 VideoGames 19
32 7.49 1.57 VideoGames 20
32 7.13 2.42 VideoGames 21
32 5.59 4.56 VideoGames 22
32 8.47 1.39 VideoGames 23
32 6.57 1.9 VideoGames 24
32 7.05 5.06 PlayingOnFurniture 25
32 6.4 4.71 PlayingOnFurniture 26
32 6.43 7.73 PlayingOnFurniture 27
32 7.15 2.28 PlayingOnFurniture 28
32 6.77 2.08 PlayingOnFurniture 29
32 4.59 0.84 PlayingOnFurniture 30
32 12.28 3.26 PlayingOnFurniture 31
32 9.97 1.51 WatchingTV 32
32 9.28 2.61 WatchingTV 33
32 9.58 0.99 WatchingTV 34
32 13.66 2.77 WatchingTV 35
32 12.54 1.24 WatchingTV 36
32 9.82 1.9 WatchingTV 37
32 16.15 3.94 WatchingTV 38
32 12.43 3.15 WatchingTV 39
32 13.06 8.4 Walking 40
32 7.24 4.23 Walking 41
32 6.12 3.58 Walking 42
32 3.69 1.55 Walking 43
32 5.23 5.21 Walking 44
32 5.06 3.62 Walking 45
32 8.69 4.68 Walking 46
32 4.9 2.33 Homework 47
32 4.5 2.8 Homework 48
32 3.6 2.26 Homework 49
32 1.9 1.07 Homework 50
32 1.81 1.41 Homework 51
32 1.54 2.37 Homework 52
32 2.09 1.76 Homework 53
32 2.38 1.71 OnPhone 54
32 3.57 3.2 OnPhone 55
32 4.29 2.54 OnPhone 56
32 8.14 3.31 OnPhone 57
32 11.88 3.74 OnPhone 58
32 13.58 3.3 OnPhone 59
33 10.37 3 PlayingOnFloor 1
33 12.12 2.59 PlayingOnFloor 2
33 7.51 1.48 PlayingOnFloor 3
33 5.69 1.4 PlayingOnFloor 4
33 4.63 1.27 PlayingOnFloor 5
33 5.17 4.54 PlayingOnFloor 6
33 5.8 1.97 PlayingOnFloor 7
33 10 2.34 PlayingOnFloor 8
33 7.98 3.44 WatchingTV 9
33 8.18 3.74 WatchingTV 10
33 6.07 2.92 WatchingTV 11
33 5.95 2.07 WatchingTV 12
33 7.62 2.49 WatchingTV 13
33 8.66 5.22 WatchingTV 14
33 10.81 2.26 OnPhone 15
33 12.67 0.73 OnPhone 16
33 10.31 1.47 OnPhone 17
33 10.03 2.74 OnPhone 18
33 11.29 5.21 OnPhone 19
33 14.1 1.72 OnPhone 20
33 9.61 2.77 OnPhone 21
33 6.01 1.19 OnPhone 22
33 6.41 0.88 Homework 23
33 6.06 0.49 Homework 24
33 7.78 1.07 Homework 25
33 7.98 1.62 Homework 26
33 9.37 4.21 Homework 27
33 5.36 3.55 Homework 28
33 4.15 1.22 Homework 29
33 8.09 1.46 Homework 30
33 25 2.06 PlayingOnFurniture 31
33 18.23 7.5 PlayingOnFurniture 32
33 12.75 3.76 PlayingOnFurniture 33
33 9.8 4.26 PlayingOnFurniture 34
33 10.71 2.99 PlayingOnFurniture 35
33 10.02 4.88 PlayingOnFurniture 36
33 8.43 1.19 PlayingOnFurniture 37
33 3.49 2.49 Computer 38
33 4.02 1.62 Computer 39
33 5.98 2.66 Computer 40
33 5.51 2.81 Computer 41
33 4.94 3.74 Computer 42
33 7.65 2.84 Computer 43
33 5.54 2.58 Computer 44
33 5.51 1.83 VideoGames 45
33 6.55 3.11 VideoGames 46
33 5.62 1.46 VideoGames 47
33 4.72 6.87 VideoGames 48
33 2.45 2.21 VideoGames 49
33 2.5 3.96 VideoGames 50
33 1.9 2.9 VideoGames 51
33 2.37 2.6 VideoGames 52
33 2.75 2.37 Walking 53
33 2.66 1.86 Walking 54
33 3.58 1.69 Walking 55
33 5.59 2.98 Walking 56
33 5.06 4.23 Walking 57
33 5.7 5.47 Walking 58
33 4.4 1.95 Walking 59
34 0.63 2.15 VideoGames 1
34 0.67 2.27 VideoGames 2
34 0.62 0.75 VideoGames 3
34 1.42 2.32 VideoGames 4
34 1.03 1.38 VideoGames 5
34 0.87 1.9 VideoGames 6
34 0.66 3.23 VideoGames 7
34 0.48 3.86 VideoGames 8
34 0.61 1.77 VideoGames 9
34 1.22 1.71 Computer 10
34 1.51 2 Computer 11
34 0.71 4.73 Computer 12
34 0.68 1.2 Computer 13
34 0.71 3.42 Computer 14
34 0.94 2.93 Computer 15
34 1.07 1.61 WatchingTV 16
34 0.83 1.9 WatchingTV 17
34 0.83 1.97 WatchingTV 18
34 0.99 3.74 WatchingTV 19
34 0.54 1.65 WatchingTV 20
34 0.59 1.67 WatchingTV 21
34 0.67 3.51 WatchingTV 22
34 0.84 1.57 WatchingTV 23
34 1.53 3.02 WatchingTV 24
34 0.59 3.06 Walking 25
34 0.87 1.78 Walking 26
34 0.91 3.26 Walking 27
34 0.75 0.71 Walking 28
34 0.72 1.59 Walking 29
34 0.83 1.54 Walking 30
34 0.9 1.57 PlayingOnFurniture 31
34 0.77 6.01 PlayingOnFurniture 32
34 0.75 2.69 PlayingOnFurniture 33
34 1.28 4.11 PlayingOnFurniture 34
34 1.81 2.88 PlayingOnFurniture 35
34 1.21 1.03 PlayingOnFurniture 36
34 1.35 2.13 PlayingOnFurniture 37
34 2.39 1.87 PlayingOnFurniture 38
34 3.06 3.7 Homework 39
34 1.61 2.68 Homework 40
34 2.15 3.35 Homework 41
34 1.62 4.2 Homework 42
34 2.54 1.28 Homework 43
34 3.22 1.84 Homework 44
34 1.28 2.21 Homework 45
34 0.92 1.82 Homework 46
34 0.66 2.87 OnPhone 47
34 0.6 1.15 OnPhone 48
34 0.96 3.31 OnPhone 49
34 1.51 2.05 OnPhone 50
34 1.16 3.55 OnPhone 51
34 0.84 5.83 OnPhone 52
34 0.98 2.13 OnPhone 53
34 1.45 2.84 PlayingOnFloor 54
34 1.39 1.28 PlayingOnFloor 55
34 1.51 5.23 PlayingOnFloor 56
34 1.58 2.93 PlayingOnFloor 57
34 1.98 2.4 PlayingOnFloor 58
34 1.41 1.43 PlayingOnFloor 59
35 9.44 3.58 Computer 1
35 8.64 2.22 Computer 2
35 6.46 1.19 Computer 3
35 5.82 3.51 Computer 4
35 7.1 1.8 Computer 5
35 4.02 1.38 Computer 6
35 5.57 5.27 Computer 7
35 1.91 1.36 Computer 8
35 1.55 3.02 Computer 9
35 0.9 1.17 PlayingOnFurniture 10
35 0.67 3.12 PlayingOnFurniture 11
35 0.55 1.83 PlayingOnFurniture 12
35 0.7 3.89 PlayingOnFurniture 13
35 0.71 4.89 PlayingOnFurniture 14
35 0.57 2.66 PlayingOnFurniture 15
35 0.68 2.09 PlayingOnFurniture 16
35 0.76 2.4 VideoGames 17
35 0.75 2.68 VideoGames 18
35 1.2 1.48 VideoGames 19
35 2.05 2.75 VideoGames 20
35 1.55 2.47 VideoGames 21
35 4.34 2.6 VideoGames 22
35 3.46 3.11 VideoGames 23
35 4.25 3.22 VideoGames 24
35 4 3.54 Homework 25
35 2.29 1.87 Homework 26
35 1.33 2.97 Homework 27
35 1.06 2.23 Homework 28
35 1.11 5.82 Homework 29
35 0.95 2.26 Homework 30
35 1.09 3.61 Homework 31
35 0.96 7 Walking 32
35 0.81 3.43 Walking 33
35 1.22 1.13 Walking 34
35 2.11 2.24 Walking 35
35 2.32 4.26 Walking 36
35 1.66 2.1 Walking 37
35 1.93 4.42 Walking 38
35 2.91 3.49 WatchingTV 39
35 3.39 2.39 WatchingTV 40
35 3.63 2.85 WatchingTV 41
35 2.95 4.9 WatchingTV 42
35 4.74 4.05 WatchingTV 43
35 11.17 4.61 WatchingTV 44
35 10.2 3.03 WatchingTV 45
35 11.89 0.93 WatchingTV 46
35 12.18 1.35 PlayingOnFloor 47
35 15.93 3.54 PlayingOnFloor 48
35 11.28 4.68 PlayingOnFloor 49
35 8.63 3.29 PlayingOnFloor 50
35 10.61 2.01 PlayingOnFloor 51
35 11.35 2.27 PlayingOnFloor 52
35 16.65 2.2 PlayingOnFloor 53
35 5.4 2.33 OnPhone 54
35 5.3 4.17 OnPhone 55
35 4.94 6.34 OnPhone 56
35 3.91 3.45 OnPhone 57
35 3.7 1.77 OnPhone 58
35 4.58 1.89 OnPhone 59
36 5.27 1.78 Walking 1
36 3.77 1.99 Walking 2
36 2.9 0.59 Walking 3
36 3.63 1.87 Walking 4
36 2.74 1.42 Walking 5
36 3.01 2.15 Walking 6
36 1.95 2.15 Walking 7
36 2.16 3.72 VideoGames 8
36 2.05 1.63 VideoGames 9
36 1.65 1.15 VideoGames 10
36 1.78 2.6 VideoGames 11
36 1.55 4.74 VideoGames 12
36 1.38 1.68 VideoGames 13
36 1.82 1.47 VideoGames 14
36 1.65 2.69 OnPhone 15
36 1.65 1.76 OnPhone 16
36 2.02 1.31 OnPhone 17
36 1.31 1.7 OnPhone 18
36 1.03 2.03 OnPhone 19
36 0.89 2.61 OnPhone 20
36 0.73 2.3 OnPhone 21
36 0.86 1.87 OnPhone 22
36 1.02 4.34 PlayingOnFloor 23
36 0.87 2.67 PlayingOnFloor 24
36 1.01 4.21 PlayingOnFloor 25
36 0.74 4.4 PlayingOnFloor 26
36 0.65 1.86 PlayingOnFloor 27
36 0.8 3.47 PlayingOnFloor 28
36 0.87 2.33 PlayingOnFloor 29
36 1.13 2.42 PlayingOnFloor 30
36 1.16 1.92 WatchingTV 31
36 1.13 1.89 WatchingTV 32
36 1.12 2.68 WatchingTV 33
36 1.04 5.52 WatchingTV 34
36 0.82 2.03 WatchingTV 35
36 0.59 3.92 WatchingTV 36
36 0.76 4.14 WatchingTV 37
36 0.49 3.84 WatchingTV 38
36 0.83 1.77 Computer 39
36 0.72 1.93 Computer 40
36 0.99 2.03 Computer 41
36 1.7 2.43 Computer 42
36 1.62 1.56 Computer 43
36 1.43 2.51 Computer 44
36 1.16 2.64 Computer 45
36 1.99 5.94 Computer 46
36 1.5 2.16 Homework 47
36 1.52 0.78 Homework 48
36 2.17 2.36 Homework 49
36 2.4 1.38 Homework 50
36 2.23 3.66 Homework 51
36 2.51 1.62 Homework 52
36 1.73 2.38 Homework 53
36 1.05 3.61 PlayingOnFurniture 54
36 1.01 2.86 PlayingOnFurniture 55
36 1.29 2.11 PlayingOnFurniture 56
36 1.84 1.23 PlayingOnFurniture 57
36 1.55 4.63 PlayingOnFurniture 58
36 1.05 3.06 PlayingOnFurniture 59
37 1.5 0.49 OnPhone 1
37 1.92 1.58 OnPhone 2
37 2.22 3.11 OnPhone 3
37 1.74 2.17 OnPhone 4
37 2.64 1.5 OnPhone 5
37 1.53 1.09 OnPhone 6
37 0.38 0.82 Homework 7
37 0.41 3.24 Homework 8
37 0.23 4.36 Homework 9
37 0.17 5.27 Homework 10
37 0.16 1.98 Homework 11
37 0.19 8.16 Homework 12
37 0.22 3.25 Homework 13
37 0.54 4.82 VideoGames 14
37 0.33 5.4 VideoGames 15
37 0.42 3.33 VideoGames 16
37 0.56 3.53 VideoGames 17
37 0.75 4.91 VideoGames 18
37 0.62 3.94 VideoGames 19
37 0.81 2.56 VideoGames 20
37 0.45 3.14 Walking 21
37 0.49 3.52 Walking 22
37 0.46 3.02 Walking 23
37 0.46 2.43 Walking 24
37 0.39 4.35 Walking 25
37 0.32 5.32 Walking 26
37 0.37 2.23 Walking 27
37 0.38 3 Walking 28
37 0.73 1.91 PlayingOnFurniture 29
37 0.74 1.2 PlayingOnFurniture 30
37 1.47 1.92 PlayingOnFurniture 31
37 1.72 3.42 PlayingOnFurniture 32
37 0.94 1.43 PlayingOnFurniture 33
37 0.57 2.05 PlayingOnFurniture 34
37 1.05 1.57 PlayingOnFurniture 35
37 0.8 4.16 PlayingOnFurniture 36
37 0.77 3.48 WatchingTV 37
37 0.5 2.17 WatchingTV 38
37 0.46 3.93 WatchingTV 39
37 0.3 3.63 WatchingTV 40
37 0.24 4.51 WatchingTV 41
37 0.2 2.71 WatchingTV 42
37 0.19 3.15 WatchingTV 43
37 0.22 1.98 WatchingTV 44
37 0.09 2.1 PlayingOnFloor 45
37 0.07 1.77 PlayingOnFloor 46
37 0.09 3.71 PlayingOnFloor 47
37 0.19 4.14 PlayingOnFloor 48
37 0.29 1.28 PlayingOnFloor 49
37 0.41 1.89 PlayingOnFloor 50
37 0.44 3.45 PlayingOnFloor 51
37 0.33 2.71 PlayingOnFloor 52
37 0.2 2.1 Computer 53
37 0.36 6.38 Computer 54
37 0.42 1.56 Computer 55
37 0.43 1.8 Computer 56
37 0.19 1.12 Computer 57
37 0.24 1.62 Computer 58
37 0.31 3.44 Computer 59
38 5.74 2.43 PlayingOnFurniture 1
38 4.52 3.91 PlayingOnFurniture 2
38 4.44 2.59 PlayingOnFurniture 3
38 3.92 2.19 PlayingOnFurniture 4
38 2.74 2.03 PlayingOnFurniture 5
38 1.93 1 PlayingOnFurniture 6
38 2.53 3.97 PlayingOnFurniture 7
38 20.63 7.28 PlayingOnFloor 8
38 16.03 7.5 PlayingOnFloor 9
38 14.07 1.87 PlayingOnFloor 10
38 8.36 5.08 PlayingOnFloor 11
38 10.02 2.59 PlayingOnFloor 12
38 10.71 5.26 PlayingOnFloor 13
38 3.1 3.74 OnPhone 14
38 3.81 2.84 OnPhone 15
38 3.78 2.43 OnPhone 16
38 3.06 0.99 OnPhone 17
38 3.38 0.5 OnPhone 18
38 2.41 1.66 OnPhone 19
38 2.42 3.01 OnPhone 20
38 1.82 2.7 OnPhone 21
38 0.45 1.72 Homework 22
38 0.58 2.22 Homework 23
38 0.63 2.13 Homework 24
38 0.49 1.17 Homework 25
38 0.45 1.53 Homework 26
38 0.65 3.8 Homework 27
38 0.63 6.42 Homework 28
38 0.78 2.72 Homework 29
38 0.58 2.75 Homework 30
38 3.08 3.95 Computer 31
38 2.09 1.65 Computer 32
38 1.85 1.69 Computer 33
38 3.67 3.73 Computer 34
38 6.32 5 Computer 35
38 4.17 5.03 Computer 36
38 2.79 4.4 Computer 37
38 2.19 4.06 WatchingTV 38
38 2.49 1.2 WatchingTV 39
38 2.02 1.01 WatchingTV 40
38 3.73 2.01 WatchingTV 41
38 2.36 1.27 WatchingTV 42
38 3.37 1.9 WatchingTV 43
38 2.88 1.98 WatchingTV 44
38 3.22 2.72 WatchingTV 45
38 2.97 2.78 Walking 46
38 2.59 3.42 Walking 47
38 2.65 2.85 Walking 48
38 2.76 1.68 Walking 49
38 2.93 1.78 Walking 50
38 2.83 1.3 Walking 51
38 2.74 4.18 Walking 52
38 2.01 5.02 VideoGames 53
38 2.33 2.34 VideoGames 54
38 3.42 5.11 VideoGames 55
38 2.64 1.99 VideoGames 56
38 1.22 2.78 VideoGames 57
38 1.48 2.93 VideoGames 58
38 1.15 1.22 VideoGames 59
39 1.08 1.08 OnPhone 1
39 1.07 2.99 OnPhone 2
39 0.75 3.77 OnPhone 3
39 1.07 2.66 OnPhone 4
39 1.97 3.77 OnPhone 5
39 1.36 2.88 OnPhone 6
39 1.29 3.56 OnPhone 7
39 1.04 3.69 OnPhone 8
39 0.82 7.15 Walking 9
39 0.92 7.59 Walking 10
39 0.8 3.36 Walking 11
39 0.87 1.01 Walking 12
39 0.96 1.79 Walking 13
39 0.74 3.39 Walking 14
39 0.67 1.36 Walking 15
39 0.79 3.31 Walking 16
39 2.13 4.68 PlayingOnFurniture 17
39 1.62 5.28 PlayingOnFurniture 18
39 1.93 1.55 PlayingOnFurniture 19
39 1.67 1.89 PlayingOnFurniture 20
39 2.11 3.14 PlayingOnFurniture 21
39 2.38 2.48 PlayingOnFurniture 22
39 2.29 2.99 PlayingOnFurniture 23
